Name,Rating,Address,URL,Price,Type,Phone,Cousine
MacGregor's,4.0 ,"Jalan Trus #G-06, Zenith, No. 82C, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$IrishBarPub,+60 7-213 2434,"Irish, Caucasian, Bar, Pub"
Lemon Tree Restaurant,4.0 ,"63, Jalan Eco Cascadia 6/1, Taman Setia Eco Cascadia, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$PizzaInternationalAsian,+60 7-361 5965,"Lunch, Dinner, Brunch"
Doi Chaang Coffee Johor,4.0 ,"J4-20, Lv 4, Johor Bahru City Square Shopping Mall, 106-108, Jalan Wong Ah Fook, Johor Bahru 80000 Malaysia",http://www.facebook.com/doichaangjohor,$$ - $$$,$$ - $$$Cafe,+60 7-207 0126,"Breakfast, Lunch, Dinner, Brunch"
Majid Murtabak Special No 1,4.0 ,"Jalan Kurniawan, Johor Bahru 80250 Malaysia",,$,$AsianStreet FoodMalaysian,+60 12-756 3245,"Street Food, Asian, Malaysian"
Restaurant Loon Sing,3.5 ,"No 1 Jalan Simpang, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-235 8933,"Breakfast, Lunch, Dinner"
Monsta Cafe,4.0 ,"1/5 Taman Nusa Bes 157 Jalan a, Johor Bahru 80000 Malaysia",http://www.facebook.com/monstacafe,$$ - $$$,$$ - $$$CafeAsian,+60 7-556 7128,"Breakfast, Lunch, Dinner"
J.Co Donut & Coffee City Square Johor Bahru,4.0 ,"106 Jalan Wong Ah Fook J1-07 & 08, Level 1, City Square, Johor Bahru 80000 Malaysia",http://www.jcodonuts.com.my/,$$ - $$$,$$ - $$$BakeriesCafe,,Breakfast
Senibong Bay Seafood,4.0 ,"Lot 120714, Kampung Senibong, Johor Bahru 81750 Malaysia",http://www.facebook.com/senibongbayseafood/,$,$ChineseSeafoodAsian,+60 19-710 1280,"Dinner, Lunch"
Kimdo BBQ,4.0 ,"Lot J3-19B Level 3 City Square 106-108 Jalan Wong Ah Fook, Johor Bahru 80000 Malaysia",http://www.kimdobbq.com/,$,$BarbecueAsianMalaysian,+60 12-759 8838,Halal
Seri Mutiara,4.0 ,"Mutiara Hotel Johor Bahru Jalan Dato Sulaiman, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysianHalal,,Halal
Sweet Blossom Coffee Roasters,4.5 ,"28 Jalan Maju, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 16-235 1393,"Breakfast, Lunch, Dinner, After-hours, Drinks"
Restaurant Chang Man,3.5 ,"24G Jalan Bestari 5/2 Tmn Nusa Bestari 81300 Bandar Nusajaya. Johor Bahru. Johor Malaysia, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$ChineseAsian,+60 16-765 1190,"Chinese, Asian"
Korean House Restaurant,4.0 ,"No. 4 Jalan Dapat, Johor Bahru 80100 Malaysia",,$$ - $$$,$$ - $$$AsianKorean,+60 7-207 1772,"Lunch, Dinner"
Café Para Para,4.0 ,"18, Jalan Harimau, Taman Century Ground Floor, Grand Paragon Hotel, Johor Bahru 80250 Malaysia",http://www.grandparagonhotel.com.my/v4/outlet/cafe_para2/,$$ - $$$,$$ - $$$CafeAsianMalaysian,+60 7-268 5252,Halal
Anmour Cafe Mount Austin Johor Bahru,4.0 ,"Jalan Mount Austin 2/32, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$,+60 7-350 0897,"Seating, Reservations, Table Service"
Seven Oaks Bakery Cafe,3.5 ,"134 Jalan Serampang Near Leisure Mall, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$ItalianFrenchMexican,+60 7-338 3377,"Italian, French, Mexican, American, Mediterranean"
Delicious 8 Seafood Restaurant,4.5 ,"6 Persiaran Senibong Senibong Cove Marina, Johor Bahru 81750 Malaysia",,Seafood,Seafood,6073822629,"Lunch, Dinner"
Dragon-I,3.5 ,"No. 8 Jalan Indah 15/2 Lot G13A Ground Floor, AEON Bukit Indah Shopping Centre, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$ChineseAsian,+60 7-236 8988,"Lunch, Dinner"
Trilo Bites Cafe,4.5 ,"G-09, Jalan Permas 10, Block 1 Permas Sentral, Johor Bahru 81750 Malaysia",,$$ - $$$,$$ - $$$SouthwesternCafeEuropean,+60 12-711 7725,"Southwestern, Cafe, European"
AnMour Cafe Concept,4.0 ,"No 34 Jalan Sutera Tanjung 8/3 Taman Sutera Utama, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 7-556 3420,"Lunch, Dinner"
Toast & Coffee,4.0 ,"No. 64 & 65 Jalan Tan Hiok Nee, Johor Bahru 80000 Malaysia",,$,$AsianMalaysian,+60 16-778 0671,"Breakfast, Lunch"
Mrs. Whó,4.5 ,"63 Jalan Storey Kim Teng Park, Johor Bahru 80300 Malaysia",,Asian,AsianFusion,+60 12-774 6349,"Lunch, Dinner, Brunch"
Pasar Malam,3.5 ,"Jalan Wong Ah Fook Town Centre, Johor Bahru Malaysia",,$,$Asian,,Takeout
Cupchai Cafe & Resto,4.5 ,"23 Jalan Padi Emas 1/4, Uda Business Centre, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 7-244 6165,"Breakfast, Lunch, Dinner"
Ming Ang Confectionery,4.0 ,"7 Jalan Indah 15/3 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,$,$ChineseAsianHalal,+60 7-234 9388,Halal
The Tribus,4.0 ,"28 Jalan Impian Emas 7 Taman Impian Emas, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$ItalianMexicanBar,+60 7-562 7492,"Bar, Italian, Mexican, Grill, Malaysian"
MaZry Vietnamese Cuisine,5.0 ,"10G, Jalan Permas 11/1c, Bandar Baru Permas Jaya, 81750 Masai, Johor, Johor Bahru 81750 Malaysia",,$,$AsianVietnameseMalaysian,+60 18-292 2611,"Asian, Vietnamese, Malaysian"
Ong Shun Seafood Restaurant,3.5 ,"67 Jalan Abdul Samad, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-223 8953,Halal
Mee Rebus Haji Wahid(Malay hawker upstairs),4.0 ,"Jalan Larkin By Pass, Johor Bahru 80200 Malaysia",,$,$AsianMalaysianHalal,,"Asian, Malaysian"
Anjung Senibong Seafood,3.5 ,"4 Pesisir Pantai Senibong 81750, Masai, Johor Bahru 80900 Malaysia",,$$ - $$$,$$ - $$$SeafoodAsianMalaysian,+60 13-784 9476,Halal
SEASON,4.0 ,"Jalan Seladang LG 29-31 KSL City Taman Abad, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 7-331 3645,"Takeout, Wheelchair Accessible"
Amphawa Boat Noodle,4.0 ,"No. 32 Jalan Tan Hiok Nee, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$AsianThai,+60 7-220 0060,"Dinner, Lunch, Brunch"
Tai Son Seafood Restaurant - The Zon,3.5 ,"C3 Fun Zon, Jalan Ibrahim Sultan Ferry Terminal, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-221 9988,Vegetarian Friendly
Yaoki Japanese Restaurant,4.0 ,"67A Jalan Perang, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,,"Lunch, Dinner"
Arashi Shabu-Shabu,4.0 ,"No 1 Jalan Desa Tebrau Lot S113, 2nd Floor, Aeon Tebrau City Shopping Centre, Johor Bahru 81100 Malaysia",http://arashi.my/,Asian,Asian,607- 358 208,"Lunch, Dinner"
L.Table,4.5 ,"64 Jalan Serampang Taman Pelangi, Johor Bahru 80050 Malaysia",https://www.lavender.com.my/l-table,Asian,AsianMalaysian,+60 7-335 9966,Reservations
New Lucky Sea Foods Restaurant,3.5 ,"No. 1 Jalan Keris, Johor Bahru 80050 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-333 7519,"Lunch, Dinner"
Tasixi Restaurant,3.5 ,"147 Jalan Simbang, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 16-778 9933,"Lunch, Brunch, Breakfast"
Fifty Trees,4.0 ,"53, Jalan Beringin, Taman Melodies, Johor Bahru 80250 Malaysia",http://web.facebook.com/fiftytrees53/,$,$ChineseCafeAsian,+60 16-757 5925,"Asian, Fusion, Malaysian, Chinese, Cafe"
Pisang Mawar,4.5 ,"No.888, Jalan Sungai Chat Sri Gelam, Johor Bahru 80100 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysianHalal,+60 19-754 9595,Halal
J.C. Cafe,4.5 ,"39 Jalan Serampang Taman Sri Tebrau, Johor Bahru 80050 Malaysia",http://www.facebook.com/jccafe52,$,$DinerEastern European,+60 11-2771 1955,"Diner, Eastern European"
Friendscino Pelangi Johor Bahru,4.0 ,"55 Jalan Serampang Taman Sri Tebrau, Johor Bahru 80050 Malaysia",,$$ - $$$,$$ - $$$SouthwesternBarInternational,+60 13-359 0443,Dinner
Tea Garden Restaurant Sutera Utama,3.5 ,"53 Jalan Sutera Tanjung 8/2, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 7-221 2186,"Breakfast, Dinner, Lunch, Brunch"
Chimmy Chummy,4.0 ,"Jalan Kuning G9, Ground Floor, Plaza Mentari , Taman Pelangi, Johor Bahru 80400 Malaysia",http://www.facebook.com/VietnameseHalalfood/,$$ - $$$,$$ - $$$AsianVietnameseSoups,+60 14-338 3374,"Vietnamese, Latvian, Asian, Soups"
Bibik's Kitchen,5.0 ,"Ground Floor, Jo Hotel Johor Bahru, 15 Jalan Gereja, Johor Bahru 80100 Malaysia",,$,$AsianMalaysian,+60 7-288 8688,"Asian, Malaysian"
Pizza Hut,4.0 ,"Jalan Wong Ah Fook Bandar Johor Bahru, Johor Bahru 80000 Malaysia",http://www.pizzahut.com.my/,$$ - $$$,$$ - $$$ItalianPizzaFast food,+60 1-300-88-2525,Vegetarian Friendly
Ashoka Curry House,4.0 ,"Jalan Dapat 17-a, Johor Bahru 80100 Malaysia",,$$ - $$$,$$ - $$$IndianAsianMalaysian,+60 16-743 6795,"Vegetarian Friendly, Halal, Vegan Options"
Meng Meng Roasted Duck (CIty Sqaure),4.5 ,"106 Jalan Wong Ah Fook Lot MF21A-22, Level 3 Innercity, City Square, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodBarbecue,+60 17-757 8162,Reservations
The Brew Orchestra,4.0 ,"No. 19 Jalan Molek 1/5C, Johor Bahru 81100 Malaysia",https://www.facebook.com/thebreworchestra/,$$ - $$$,$$ - $$$DessertCafe,+60 18-216 0902,"Breakfast, Lunch, Dinner"
Eastern Dragon Restaurant,3.5 ,"No. 51 Jalan Serigala, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 7-331 9600,"Lunch, Dinner"
Monaco Dining Restaurant,4.5 ,"Persiaran Southkey 1,kota Southkey NO 02-09,block G,komersil Southkey Mozek, Johor Bahru 80150 Malaysia",,$$$$,$$$$EuropeanSpanishNorthern-Italian,+60 16-663 4007,"European, Spanish, Northern-Italian, Central-Italian, Southern-Italian"
Hanoi Cafe,4.5 ,"4 Jalan Sutera 2 Taman Sentosa, Johor Bahru 80150 Malaysia",,Vietnamese,Vietnamese,+60 7-334 2345,
Restoran Kak Kak Dim Sum,4.0 ,"No.9 Jalan Maju Taman Maju Jaya, Johor Bahru 80400 Malaysia",,$,$Chinese,,
Restoran Pekin,4.5 ,"No. 1, Jalan Masai Baru, Johor Bahru 81100 Malaysia",http://pekin.com.my/en/,Chinese,ChineseSeafoodAsianWine Bar,+60 7-356 0739,Reservations
Nur Tahara Nasi Arab & Nasi Beriani,4.5 ,"17 Jalan Setia Tropika 1/30 Taman Setia Tropika, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$Middle EasternArabic,+60 7-244 3404,Reservations
DC Comics Super Heroes,4.0 ,"106-108 Jalan Wong Ah Fook Lot J2-05, Level 2, Johor Bahru City Square, Johor Bahru 80000 Malaysia",http://www.facebook.com/dcshmys/,$$ - $$$,$$ - $$$AsianFusion,+60 7-207 1422,"Fusion, Asian"
Kedai Bak Kut Teh Hin Hock,4.0 ,"74 Jalan Dato Toh Ah Boon, Johor Bahru 81200 Malaysia",http://www.facebook.com/hinhockbakkutteh,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 12-316 9908,"Lunch, Dinner"
Hock Kee Restaurant,4.5 ,"#01-07, #01-08 Pangsapuri Dwi Galaksi, Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru 80300 Malaysia",,,,+60 7-382 3330,
Kedai Makanan Jadi Baru Botak,4.5 ,"145 Jalan Lumba Kuda, Johor Bahru 80300 Malaysia",,Chinese,ChineseSeafoodAsianMalaysian,+60 7-224 9225,Dinner
Black Canyon Coffee Jusco,4.0 ,"1 Jalan Desa Tebrau, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$Asian,,Dinner
Bigfood,3.5 ,"Nong Chik Heights, Johor Bahru 80200 Malaysia",,$$ - $$$,$$ - $$$SouthwesternAsianMalaysian,+60 17-731 3386,Halal
Antipodean Johor Bahru,5.0 ,"The Mall MidValley Southkey G-072, Ground Level, Outside East Entrance, Johor Bahru 80150 Malaysia",,Italian,ItalianCafeInternationalNew Zealand,+60 7-332 0025,"Breakfast, Lunch, Dinner, Brunch, Drinks"
TANBA - Japanese BBQ,3.5 ,"31 Jalan 3 Taman Molek, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$JapaneseBarbecueSushi,+60 7-361 0505,"Japanese, Barbecue, Sushi, Grill, Fusion"
Taj Banana Leaf,4.0 ,"127 Jalan Austin Heights 3 Taman Mount Austine, Johor Bahru 81100 Malaysia",http://www.tajbananaleaf.com/,$,$IndianAsianMalaysian,+60 17-788 9592,"Vegetarian Friendly, Vegan Options"
Restoran Sulam @ Restaurant Sulam,4.5 ,"51 Jalan Sulam Taman Sentosa, Johor Bahru 80150 Malaysia",http://web.facebook.com/sulamcurryfishhead/,$$ - $$$,$$ - $$$AsianMalaysian,+60 12-732 2113,"Lunch, Dinner"
Kolla Coffee,5.0 ,"Lot 2110 & 2111, Jalan Permas Utara Bandar Baru Permas Jaya, Masai Johor, Johor Bahru 81750 Malaysia",https://www.facebook.com/KOLLACOFFEE/,Cafe,Cafe,+60 16-755 7318,
Grandma Ong,4.0 ,"No 10g, Jalan Bestari 3/2, Johor Bahru Malaysia",https://www.facebook.com/grandmaong1999nusabestari/,Chinese,ChineseAsianMalaysianHalal,+60 16-700 0520,Halal
Coffee Signature,4.5 ,"53 Jalan Serampang Taman Sri Terbau, Johor Bahru 80050 Malaysia",http://www.nssignaturegroup.com/,,,+60 7-330 5731,
Dulang Lima,4.5 ,"19 Jalan Camar 1/3 Taman Perling, Johor Bahru 81200 Malaysia",,Asian,AsianMalaysian,,
Gui Yuan Dim Sum,4.5 ,"27 Jalan Dedap 8 Taman Johor Jaya, Johor Bahru 81100 Malaysia",,Chinese,Chinese,+60 12-723 5560,"Breakfast, Lunch"
Moonlight Cake House Permas Jaya,3.5 ,"No. 1 Jalan Permas 10/5, Johor Bahru 81750 Malaysia",http://www.moonlightcake.com/,$$ - $$$,$$ - $$$BakeriesChineseSteakhouse,60 7 387 3322,"Breakfast, Dinner"
Restoran Muthu,3.5 ,"118 Jalan Trus 80000 Johor Bahru Malaysia, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$IndianAsianMalaysian,+60 2214113,"Vegetarian Friendly, Vegan Options"
Azure,4.5 ,"Nong Chik Riverside, 80200 JB 40 Jalan Kolam Air, Johor Bahru 80200 Malaysia",http://www.facebook.com/azureJB,$$ - $$$,$$ - $$$IndianSouthwesternMediterranean,6072072088,"Indian, Southwestern, Asian, Malaysian, Mediterranean"
Awagyu Restaurant,4.5 ,"25c, Jalan Dato Abdullah Tahir Taman Abad, Johor Bahru 80300 Malaysia",http://www.facebook.com/awagyujb/,Japanese,Japanese,+60 11-5776 4363,"Lunch, Dinner"
Yummy Nasi Lemak House JB,4.0 ,"104 Jalan Dato Sulaiman, Johor Bahru 80350 Malaysia",,$,$AsianMalaysian,6073329375,"Asian, Malaysian"
Muraii,5.0 ,"Ground floor shop 9, menara malpakat, Johor Bahru 80250 Malaysia",,Japanese,Japanese,+60 7-277 6707,"Lunch, Dinner"
Hui Lau Shan,3.5 ,"Jalan Wong Ah Fook Lot J3-20, JB City Square 106-108, Johor Bahru 80000 Malaysia",https://www.facebook.com/huilaushanmalaysia/,$,$DessertAsian,+60 7-222 6969,
Palsaik Korean BBQ - Mid Valley Southkey JB,4.5 ,"Mid Valley Southkey Mall, No 1, Persiaran Southkey 1 T048 & T049, Level 3, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-276 3303,"Barbecue, Asian, Korean"
Quivo Southkey,5.0 ,"No. 1, Persiaran Southkey 1 The Mall, Mid Valley Southkey, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$ItalianIndianBar,+60 7-338 4684,"Italian, Indian, Bar, Mediterranean, Asian, Pub"
Bushido Shabu Shabu,4.0 ,"56, Jalan Austin Heights 8/7, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$Japanese,+60 7-333 4668,"Lunch, Dinner, Drinks"
Nam Moon Korean BBQ,3.5 ,"No. 31 Jalan Perang, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-331 5573,"Lunch, Dinner"
Flow Pub & Restaurant Sutera,5.0 ,"147, Jalan Sutera Tanjung 8/2 Taman Sutera Utama, Johor Bahru 81300 Malaysia",https://www.facebook.com/flowpubjb,Italian,ItalianBarAsianPub,+60 18-907 7812,"Dinner, After-hours, Drinks"
Taika Huat Braised Duck in Skudai,4.5 ,"Jalan Kilang Nenas Jalan Skudai Batu 8½ near Lee Pineapple Factory and SJK Kuo Kuang school, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$Chinese,,
The Toast,4.0 ,"LOT 2110, Jalan Permas Utara Bandar Baru Permas Jaya, Johor Bahru 81750 Malaysia",https://www.facebook.com/TheToastSDNBHDPermasJaya/,$$ - $$$,$$ - $$$Asian,+60 7-388 6880,
AK Noodles House,4.5 ,"Lot J2-12, Level 2, City Square, Johor Bahru 80000 Malaysia",,$,$ChineseAsianMalaysian,+60 7-221 1843,"Chinese, Asian, Malaysian"
Tony Roma's,3.5 ,"Lot 203, 2nd Floor, KOMTAR JBCC, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$SteakhouseBarbecueHalal,+60 7-220 0895,Halal
Spice Garden,5.0 ,"No. G-58 & 59, Belletime Shopping Mall, Danga Bay, Johor Bahru 80200 Malaysia",http://beletime.com.my/spice-garden,Indian,Indian,+60 3-2142 2220,"Lunch, Dinner"
The Stag Bistronomy,4.0 ,"No 21 Jalan Austin Perdana 2/22 Taman Austin Perdana, Johor Bahru 81100 Malaysia",http://www.facebook.com/pages/The-Stag-Bistronomy/1408980899402203,$$ - $$$,$$ - $$$FrenchEuropeanBritish,606073549323,"French, European, British"
Olive Musicafe,4.0 ,"NO 5-01 & 6-01 Jalan Kolam Air 1 Nong Chik Heights, Johor Bahru 80100 Malaysia",,$$ - $$$,$$ - $$$CafeMalaysianHalal,+60 12-774 5437,Halal
Restoran Thai Food Chotiroj,4.5 ,"171 Jalan Rawa, Taman Perling on Side Road Off Coastal Highway, Johor Bahru 81200 Malaysia",,,,+60 7-241 1081,
Restoran Sayam,4.0 ,"Jalan Stulang Laut Taman Stulang, Johor Bahru 80300 Malaysia",,Chinese,ChineseAsianMalaysian,,
Myra Bistro Coffee House,4.0 ,"16 Jalan Skudai, Johor Bahru 80200 Malaysia",http://www.m-suites.com/,$$ - $$$,$$ - $$$ChineseAsianMalaysian,772211000,"Lunch, Dinner"
The Chicken Rice Shop,3.5 ,"No 4, Lebuh Medini Utara Lot G33 & G34 Ground Floor, Johor Bahru 79200 Malaysia",http://www.thechickenriceshop.com/,$,$AsianMalaysian,+60 7-509 0048,Dinner
Tastea,4.5 ,"49 Jalan Austin Height 8/5 Taman Mount Austin, Johor Bahru 81100 Malaysia",http://www.facebook.com/iamtastea,$,$SouthwesternCafeDiner,+60 10-766 0138,"Southwestern, Cafe, Diner"
The Sugar Pantry,4.5 ,"47 Jalan Molek 1/9 Taman Molek, Johor Bahru 81100 Malaysia",http://www.facebook.com/thesugarpantry.tsp,$$ - $$$,$$ - $$$French,+60 7-364 3910,"Lunch, Dinner"
Vino Vino Bistro,4.5 ,"No. 12 12-01 Jalan Molek 1/13, Taman Molek, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$JapaneseWine Bar,+60 7-357 6699,Dinner
Chatto,4.5 ,"2 Jalan Kuning 23, Johor Bahru 80400 Malaysia",http://www.chatto.com.my/,,,+60 7-336 0436,
Restaurant Bar 9,5.0 ,"1A, Jalan Kuning 1, Taman Pelangi., Johor Bahru 80400 Malaysia",,Bar,BarAsianPubWine Bar,+60 16-798 9120,"Lunch, Dinner, After-hours, Drinks"
Padi Kopitiam Jalan Trus,4.0 ,"82-b, Jalan Trus, Bandar Johor Bahru, Johor Bahru 80000 Malaysia",,Asian,AsianMalaysian,+60 11-1439 5460,"Breakfast, Lunch"
Routine By Soon,4.0 ,"R&F Mall, Lot G025, G026, Mercu 1, Jalan Tanjung Puteri 1 R & F, Tanjung Puteri, Johor Bahru 80300 Malaysia",,$,$MexicanAsianFusion,+60 17-331 1778,"Mexican, Asian, Fusion, Australian, Middle Eastern, Malaysian"
Sumo Japanese Restaurant,4.0 ,"2 & 4, Jalan Bestari 5/2 Taman Nusa Bestari, Johor Bahru 79150 Malaysia",,$$ - $$$,$$ - $$$Japanese,607231 7194,Japanese
McDonald's,3.5 ,"1.19, Jalan Kuning, Jalan Tebrau, Johor Bahru Malaysia",,$,$Quick BitesFast food,+60 7-331 2564,"Brunch, Breakfast"
Morganfields,4.0 ,"Jln Austin Heights 8/2, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$,+60 3-2141 3192,"Reservations, Seating, Table Service"
Madam Claire Cafe Bar & Bistro,5.0 ,"55 Jalan Indah 15/2 1st Floor Hotel Granada, Bukit Indah, Johor Bahru 81200 Malaysia",,Philippine,PhilippineSpanishAsianPub,+60 12-505 0357,"Lunch, Dinner, After-hours, Drinks"
Go Noodle House,4.0 ,"Lot L6-10, Level 6, JB City Square, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianSoups,,"Lunch, Dinner"
Mee Rebus Stulang Laut,4.0 ,"Toward Jalan Dataran Larkin 2 Jalan Larkin, Johor Bahru 80350 Malaysia",,,,+60 10-549 3825,
Ah hong kopitiam,4.0 ,"Jalan Sutera, Johor Bahru 81350 Malaysia",,$,$ChineseAsianMalaysian,+60 12-771 9600,"Breakfast, Lunch, Dinner"
Amma Restaurant,3.5 ,"164 A&b Jalan Ngee Heng, Johor Bahru 80000 Malaysia",http://www.coffeevinecafe.com/,$$ - $$$,$$ - $$$IndianAsianMalaysian,+60 7-221 1909,"Vegetarian Friendly, Vegan Options, Halal"
New Tokugawa (Sushi Monzta),4.5 ,"22 Jalan Perang, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$Japanese,+60 7-331 1172,"Lunch, Dinner"
August Cafe,4.0 ,"Pasar Karat 36 Jalan Tan Hiok Nee, Johor Bahru 80000 Malaysia",,,,+60 7-220 0218,Takeout
BacchusJ,4.0 ,"Persiaran Puteri Selatan LG-18,Lower Ground Floor,Puteri Harbour, Johor Bahru 79000 Malaysia",https://www.facebook.com/bacchusj/,$$ - $$$,$$ - $$$Italian,+60 7-509 6722,"Lunch, Dinner, Brunch, Drinks"
Penang Road Famous Teochew Chendul,4.0 ,"No. 1 Jalan Desa Tebrau Lot S30, AEON Mall Tebrau City, Johor Bahru 81100 Malaysia",,Asian,AsianMalaysian,+60 4-262 6002,Brunch
Baskin-Robbins,4.5 ,"Suite No. 502, Johor Premium Outlets Jalan Premium Outlets, Johor Bahru 81000 Malaysia",,Dessert,DessertAmerican,+60 7-665 1131,"Lunch, Dinner"
Hayashi Japanese Restaurant,4.0 ,"Lot B3-01-02 No 7 Molek Pine 3 Apartment, Jalan Molek 1/27, Taman Molek, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 19-777 7988,"Dinner, Lunch"
Foodie Wedding,4.5 ,"No 43 Jalan Serampang Taman Sri Tebrau, Johor Bahru 80050 Malaysia",,Italian,ItalianPizzaEuropeanGrill,+60 7-333 6223,Breakfast
Cha Lao Dim Sum,4.5 ,"Jalan Dato Sulaiman Shop 6 Menara Malpakat, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$ChineseAsian,+60 7-290 3394,"Chinese, Asian"
Restoran Hi Wan,4.5 ,"Jalan Sri Pelangi, Johor Bahru 80400 Malaysia",,$,$,+60 16-930 8981,
Hadramawt JB Restaurant,4.5 ,"Taman Bukit Mewah, paradigm Jalan Bertingkat Skudai #8 Hadramawt JB, Food Arcade, Level 4M, Paradigm Mall, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$MediterraneanMiddle EasternArabic,+60 17-329 7100,"Mediterranean, Middle Eastern, Arabic"
Secret Recipe,4.0 ,"Jalan Wong Ah Fook MB-02A, Level B1, JB City Square, Johor Bahru 80000 Malaysia",,,,+60 7-224 8110,
Tanba Japanese BBQ - Twin Galaxy,4.5 ,"Jalan Dato' Abdullah Tahir, Johor Bahru 80300 Malaysia",,Japanese,Japanese,+60 7-382 1368,
Batavia Kitchen JB City Square,5.0 ,"J2-16, Jalan Wong Ah Fook Level 2, Johor Bahru City Square, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$AsianIndonesian,+60 7-207 0711,"Asian, Indonesian"
Saigon Cafe,4.0 ,"112 Jalan Gaya 1, Johor Bahru 81800 Malaysia",,$,$AsianVietnamese,+60 7-863 5892,
Siam House Thai Restaurant,4.0 ,"G-07 Jalan Molek 1/30 Taman Molek, Johor Bahru 81200 Malaysia",http://www.siamhousejb.com/,$$ - $$$,$$ - $$$AsianThai,+60 7-357 8113,"Lunch, Dinner"
Shik Gaek Korea Family Restaurant,4.0 ,"No 185 Jalan Sri Pelangi, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-331 4276,"Lunch, Dinner"
Swood Smokehouse BBQ,5.0 ,"44 Jalan Setia Tropika 1/1 Taman Setia Tropika, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$Barbecue,+60 16-961 9089,Barbecue
Ho Min San,4.5 ,"Jalan Bertingkat Skudai 2F-23-27 Second Floor Paradigm Mall, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$Chinese,+60 7-234 2788,
San Low Seafood,3.5 ,"Jalan Merah Taman Pelagi, Johor Bahru 80400 Malaysia",https://www.facebook.com/sanlowseafood,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-332 3869,"Dinner, Lunch, After-hours"
Restoran Daiman Pekin,4.5 ,"No 18 Jalan Pesona Taman Johor Jaya, Johor Bahru 81100 Malaysia",,Chinese,Chinese,+60 7-354 4770,
Storia Cafe,4.0 ,"78 Jalan Storey, Johor Bahru 80300 Malaysia",,$,$Chinese,+60 16-745 0480,"Breakfast, Lunch"
