Name,Rating,Address,URL,Price,Type,Phone,Cousine,Meals
Jaya,4.0 ,"Jalan Penang, George Town, Penang Island Malaysia",http://www.facebook.com/pages/Restoran-Jaya-Penang-Road-Penang/168789556527524,$,$IndianAsianVegetarian Friendly,+60 4-263 7991,"Vegetarian Friendly, Halal, Vegan Options","Breakfast, Lunch, Dinner, Brunch, After-hours"
Mum's Nyonya Cuisine,4.0 ,"31-D Lorong Abu Siti, George Town, Penang Island 10400 Malaysia",http://www.facebook.com/MumsNyonyaCuisine/,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 12-669 1318,Vegetarian Friendly,"Lunch, Dinner"
Coffee Lane,4.5 ,"435 Lebuh Chulia, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/Coffeelane2009/,$$ - $$$,$$ - $$$Cafe,+60 4-226 3350,"Reservations, Seating, Wheelchair Accessible, Street Parking, Free off-street parking, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Takeout, Table Service",
Downtown Art Heritage Cafe,4.5 ,"149 Jalan Masjid Kapitan Keling, George Town, Penang Island Malaysia",http://www.facebook.com/BabylonsBar/?ref=page_internal,$$ - $$$,$$ - $$$CafeInternationalAsian,+60 4-261 1303,Vegetarian Friendly,"Lunch, Brunch, Breakfast, Dinner"
Thirty Two at the Mansion,4.0 ,"32 Jalan Sultan Ahmad Shah The Mansion, Jalan Sultan Ahmad Shah, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/pages/32-at-the-Mansion-Official/545497272127517,$$$$,$$$$EuropeanVegetarian Friendly,+60 4-262 2232,Vegetarian Friendly,"Lunch, Dinner, After-hours"
Song River,4.0 ,"Gurney Drive, George Town, Penang Island Malaysia",,$,$AsianMalaysian,+60 12-492 7275,"Lunch, Dinner, Brunch, After-hours","Takeout, Serves Alcohol"
Madras New Woodlands Restaurant,4.0 ,"60 Lebuh Penang Little India, George Town, Penang Island Malaysia",,$$ - $$$,$$ - $$$IndianAsianVegetarian Friendly,+60 4-263 9764,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Breakfast, Brunch"
Restoran Zim Sum,4.0 ,"No. 62 Jalan Macalister, George Town, Penang Island 10400 Malaysia",http://www.facebook.com/restoranzimsum,$,$ChineseCantoneseHong Kong,+60 14-302 9177,"Breakfast, Lunch, Brunch, Drinks","Takeout, Seating, Highchairs Available, Wheelchair Accessible"
Nasi Kandar Line Clear,3.5 ,"177 Jalan Penang, Lebuh Campbell 10000, George Town, Penang Island Malaysia",http://www.thestar.com.my/news/nation/2017/03/13/line-clear-ordered-close-two-weeks-after-hygiene-inspection,$,$IndianAsianMalaysian,+60 4-261 4440,"Vegetarian Friendly, Halal","Lunch, Dinner, Brunch, After-hours"
"Kampachi, Hotel Equatorial Penang",4.0 ,"1 Jalan Bukit Jambul Hotel Equatorial Penang, Bayan Lepas, Penang Island 11900 Malaysia",http://penang.equatorial.com/dining/kampachi/,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 4-632 7000,Gluten Free Options,"Dinner, Brunch, Lunch, Drinks"
Ome by Spacebar Coffee,5.0 ,"1 Lorong Toh Aka, George Town, Penang Island 10100 Malaysia",http://t.me/spacebarcoffee,$$ - $$$,$$ - $$$Quick BitesCafeVegetarian Friendly,+60 19-690 8259,Cafe,"Vegetarian Friendly, Vegan Options"
Fu Er Dai,4.5 ,"7 Jalan Sultan Ahmad Shah, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/fuerdaipg,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 4-251 9289,"Chinese, Asian","Brunch, Breakfast, Lunch, Drinks"
Steak frites,4.0 ,"23 Love Lane, George Town, Penang Island Malaysia",http://www.23lovelane.com/,$$ - $$$,$$ - $$$SteakhouseEuropean,6042621323,Dinner,"Seating, Serves Alcohol, Table Service, Reservations"
SiTigun,4.5 ,"28 Jalan Nagore, George Town, Penang Island 10050 Malaysia",http://www.sitigun.com/,$$ - $$$,$$ - $$$CafeVegetarian FriendlyVegan Options,+60 4-228 7108,"Vegetarian Friendly, Vegan Options","Outdoor Seating, Seating, Cash Only, Free Wifi, Takeout, Table Service"
New World Park Food Court,3.5 ,"Jalan Burma, George Town, Penang Island 10050 Malaysia",http://www.newworldpark.com.my/,$,$Quick BitesAsianFusion,+60 17-483 9683,"Vegetarian Friendly, Vegan Options","Lunch, Brunch"
DeHappy Seafood Restaurant,4.0 ,"58 Macalister Opposite BSN Bank Macalister Road, George Town, Penang Island 10400 Malaysia",http://www.facebook.com/dehappyrestaurant/,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 12-485 2388,,
Joo Hooi Cafe,4.0 ,"475 Jalan Penang, George Town, Penang Island 10000 Malaysia",,$,$ChineseCafeAsian,,"Breakfast, Lunch, Brunch","Takeout, Seating, Table Service"
Antarabangsa Enterprise,4.5 ,"21 Lorong Stewart Behind the Goddess of Mercy Temple, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/pages/Fishermans-Wharf/105658299596465,$,$,+60 4-263 2279,,
David Brown's Restaurant and Tea Terraces,3.5 ,"David Brown's Restaurant and Tea Terraces Lot 400 Daerah Bart Daya 17 Mk Strawberry Hill, Bukit Bendera, Ayer Itam, Penang Island 11300 Malaysia",http://www.penanghillco.com.my/,$$ - $$$,$$ - $$$EuropeanBritishVegetarian Friendly,604-828 8337,"Vegetarian Friendly, Gluten Free Options","Lunch, Dinner, Brunch"
Thali NR Sweets Cafe,4.0 ,"Thali NR Sweets Cafe 75 Penang Street Georgetown Little India, Penang Island 10200 Malaysia",http://www.nrsweetspenang.com/,$,$IndianAsianVegetarian Friendly,+60 12-462 0987,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner, Brunch, Breakfast"
Thong Thai Fusion Restaurant,5.0 ,"59 Lebuh Cintra, Penang Island 10100 Malaysia",,$$ - $$$,$$ - $$$AsianThaiVegetarian Friendly,+60 10-903 4058,"Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Let's Meat,4.5 ,"18 Lebuh Lembah Permai 4, Tanjung Bungah, Penang Island 11200 Malaysia",http://facebook.com/letsmeatpenang,$$ - $$$,$$ - $$$AmericanCafeDiner,+60 16-215 4234,"Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch, Drinks"
LAKSA KITCHEN by Gurney 11,5.0 ,"82, Jalan Hutton, Penang Island 10050 Malaysia",http://www.laksakitchen.com/,$,$AsianMalaysianVegetarian Friendly,+60 10-512 4050,"Asian, Malaysian",Vegetarian Friendly
The Hillside,4.0 ,"No 3 Jalan Sungai Kelian, Tanjung Bungah, Penang Island 11120 Malaysia",https://www.facebook.com/thehillsidepenang,$$ - $$$,$$ - $$$CafeEuropeanFusion,60 4-899 8071,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Dinner, Lunch, Brunch, Drinks"
Gustoso,5.0 ,"Batu Ferringhi Beach, Batu Ferringhi, Penang Island 11100 Malaysia",https://www.panpacific.com/en/hotels-and-resorts/pr-penang/dining/gustoso.html,$$ - $$$,$$ - $$$ItalianVegetarian FriendlyVegan Options,+60 4-886 2288,Italian,"Vegetarian Friendly, Vegan Options"
54 JCT,4.0 ,"54 Jalan Chow Thye, George Town, Penang Island 10050 Malaysia",https://www.facebook.com/ThatLittleWineBarCheckInPage/,$$ - $$$,$$ - $$$Wine Bar,+60 4-226 8182,"Seating, Serves Alcohol, Full Bar, Free Wifi, Table Service",
Chin's Stylish Chinese Cuisine,4.5 ,"5 & 5A Weld Quay, George Town, Penang Island 10300 Malaysia",https://www.facebook.com/ChinsCuisineMalaysia/,$$$$,$$$$ChineseAsianVegetarian Friendly,+6 016 606 3211,"Vegetarian Friendly, Vegan Options",Dinner
Chok Dee Thai restaurant,4.0 ,"No.231-D, Jalan Burma, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/chokdeethai,$$ - $$$,$$ - $$$Thai,+60 4-229 1492,Thai,"Lunch, Dinner"
Secawan 'n' Such,4.0 ,"205 Jalan Hutton, George Town, Penang Island 10050 Malaysia",http://www.facebook.com/pages/Secawan-N-Such,$$ - $$$,$$ - $$$Quick BitesCafeInternational,+60 12-562 6332,Vegetarian Friendly,"Breakfast, Lunch, Brunch"
Tan Sam Guan Seafood,5.0 ,"Batu Ferringi Road in the lane between Golden Sands Resort and Lone Pine Hotel, Penang Island Malaysia",,$,$ChineseSeafoodAsian,,Vegetarian Friendly,Lunch
Poker Cafe,4.5 ,"Jalan Batu Ferringhi, Batu Ferringhi, Penang Island 11100 Malaysia",,$,$CafeMalaysianVegetarian Friendly,,Vegetarian Friendly,"Lunch, Brunch"
Communal Table by Gen,4.5 ,"68a, Lebuh Presgrave, George Town, Penang Island 10300 Malaysia",http://www.gencommunaltable.com/,$$$$,$$$$AsianFusionMalaysian,+60 12-578 3323,"Asian, Fusion, Malaysian, Dining bars","Dinner, Drinks"
Hameed Pata Special Mee,4.0 ,"Jalan Tun Syed Sheh Barakbah, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/pages/Hameed-Pata-Special-Mee-Sotong/143625669023024,$,$AsianMalaysianHalal,+60 13-431 9384,Halal,"Lunch, Brunch"
Planters Lounge,4.0 ,"10 Lebuh Farquhar Eastern & Oriental Hotel, 6th floor, George Town, Penang Island 10200 Malaysia",https://www.eohotels.com/dining/planters-lounge/,$$ - $$$,$$ - $$$InternationalAsian,+60 4-222 2000,"Breakfast, Brunch","Reservations, Outdoor Seating, Seating, Serves Alcohol, Wheelchair Accessible, Table Service"
Rainforest Bakery,4.5 ,"300, Chulia Street, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/rainforestbakerypenang/,$,$BakeriesFrenchCafe,+60 4-261 4641,"Cafe, French","Breakfast, Lunch, Dinner, Brunch"
Spade's Burger i-Avenue,4.5 ,"1-1-22, Ideal Avenue Medan Kampung Relau 1, George Town, Penang Island 11900 Malaysia",http://www.facebook.com/SpadesBurger,$$ - $$$,$$ - $$$Fast food,+60 4-638 4848,Fast food,"Lunch, Dinner"
The View,4.5 ,"1 Jalan Bukit Jambul Hotel Equatorial Penang, Bayan Lepas, Penang Island 11900 Malaysia",https://penang.equatorial.com/dining/the-view/,$$$$,$$$$FrenchEuropeanGluten Free Options,+60 4-632 7000,Gluten Free Options,Dinner
Chulia Court,4.0 ,"355 Lebuh Chulia, George Town, Penang Island 10200 Malaysia",http://chuliacourt.com.my/,$$ - $$$,$$ - $$$BarVegetarian Friendly,+60 4-261 3809,Bar,Vegetarian Friendly
White Smoke Contemporary Restaurant,4.5 ,"179, Lebuh Victoria, George Town, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/whitesmoke.restaurant,$$ - $$$,$$ - $$$GrillContemporaryFusion,+60 4-3067622,"Grill, Contemporary, Fusion","Dinner, Lunch, Drinks"
Luk Yea Yan,4.5 ,"33 Lorong Madras, George Town, Penang Island Malaysia",,$,$AsianMalaysianVegetarian Friendly,+60 4-228 1148,"Vegetarian Friendly, Vegan Options","Lunch, Dinner"
Kafe Kheng Pin,4.0 ,"80 Jalan Penang, George Town, Penang Island 10000 Malaysia",http://www.facebook.com/Taco-Bar-Chacras-111589007179881/,$,$AsianMalaysian,+60 4-263 7111,"Breakfast, Lunch, Brunch","Takeout, Seating"
Ming Xiang Tai,4.5 ,"475-A Jalan Penang, George Town, Penang Island 10000 Malaysia",https://www.facebook.com/MingXiangTaiPenangRoad,$,$BakeriesAsianMalaysian,+60 4-261 2511,Takeout,
Rockafellas Kitchen & Bar,4.0 ,"437 Lebuh Chulia, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/rockafellaspg/,$$ - $$$,$$ - $$$ItalianSouthwesternBar,+60 4-251 9368,"Italian, Southwestern, Fusion, Malaysian, Bar, Pub","Dinner, Lunch, After-hours, Drinks"
Narrow Marrow,4.5 ,"312 Lebuh Pantai Heritage Shop Lot Untouched Facade in Worn Off White., George Town, Penang Island 10300 Malaysia",http://www.facebook.com/NARROWMARROW/,$$ - $$$,$$ - $$$CafeMalaysian,+60 14-303 6647,"Cafe, Malaysian","Lunch, Brunch, Drinks"
Restaurant au Jardin,4.5 ,"125 Jalan Timah The Warehouse, George Town, Penang Island 10300 Malaysia",https://www.restaurant-aujardin.com/,$$$$,$$$$FrenchEuropeanFusion,+60 12-428 9594,"European, French, Fusion",Vegetarian Friendly
Ban Heang,4.0 ,"200 Jalan Macalister, George Town, Penang Island 10400 Malaysia",http://www.banheang.com.my/,$,$AsianMalaysian,+60 12-521 4227,Breakfast,Takeout
Nasi Padang Minang,4.5 ,"Nasi Padang Minang Nasi Padang Minang 92 Jalan Transfer Georgetown, Penang Island 10050 Malaysia",,$,$AsianIndonesianMalaysian,,"Halal, Vegetarian Friendly",Lunch
Macallum Connoisseurs Coffee Co.,4.0 ,"1 Gat Lebuh Macallum, George Town, Penang Island 10300 Malaysia",http://www.macallumcoffee.com/,$$ - $$$,$$ - $$$Cafe,+60 4-261 3597,Cafe,"Breakfast, Lunch, Dinner, Brunch, Drinks"
Li Er Cafe,4.5 ,"349 Jalan Burma, George Town, Penang Island 10350 Malaysia",https://www.facebook.com/liercafe/,$$ - $$$,$$ - $$$CafeAsianMalaysian,+60 17-464 3757,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Breakfast, Lunch, Brunch"
Just Caffe,4.5 ,"52 Green Hall Road, George Town, Penang Island Malaysia",http://www.facebook.com/JustCaffe,$$ - $$$,$$ - $$$CafeVegetarian Friendly,+60 4-261 2433,Cafe,Vegetarian Friendly
Baba Phang,4.5 ,"17 Jalan Sri Baharu, George Town, Penang Island Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 14-741 9839,"Lunch, Dinner","Reservations, Seating, Table Service"
Goh Thew Chik Hainan Chicken Rice,4.0 ,"338-A Chulia Street, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/pages/Goh-Thew-Chik-Hainan-Chicken-Rice/145261718857021,$,$ChineseAsianMalaysian,+60 4-261 8650,"Lunch, Brunch","Takeout, Seating"
Arte Restaurant Penang,4.5 ,"25 Jalan Argyll, George Town, Penang Island 10050 Malaysia",http://www.arte.my/,$$ - $$$,$$ - $$$FrenchEuropeanFusion,+60 16-418 8967,"Fusion, French, European","Vegetarian Friendly, Vegan Options"
Teakadai Cafe,5.0 ,"No. 68,, George Town, Penang Island Malaysia",,$$ - $$$,$$ - $$$CafeVegetarian Friendly,+60 16-592 2010,Vegetarian Friendly,"Lunch, Dinner"
Coffee Affairs,4.5 ,"21 Lebuh Bishop, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/Coffeeaffairs/,$$ - $$$,$$ - $$$DessertCafe,+60 11-6143 8088,"Lunch, Brunch, Breakfast","Seating, Free Wifi"
TaiTong Seafood,4.0 ,"4 Jalan Hassan Abbas, Teluk Bahang, Penang Island 11050 Malaysia",http://www.facebook.com/pages/Taitong-Seafood/196824020358930?sk=info,$$ - $$$,$$ - $$$ChineseSeafoodAsian,(604)885 1693,,
Lily's Vegetarian Kitchen,4.5 ,"98 Lorong Madras, George Town, Penang Island 10400 Malaysia",http://www.lilysvegekitchen.com/,$,$AsianMalaysianVegetarian Friendly,+60 4-226 3810,"Vegetarian Friendly, Vegan Options, Gluten Free Options","Lunch, Dinner"
Le Petit Four,4.5 ,"310 Lebuh Pantai, George Town, Penang Island 10300 Malaysia",https://www.facebook.com/lepetitfourpatisserie/,$,$BakeriesFrenchCafe,,Vegetarian Friendly,Breakfast
Hanjan Eatery.soju Bar,5.0 ,"56 Lebuh Campbell, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/hanjanpg,$,$BarAsianKorean,+60 13-457 0218,"Bar, Asian, Korean, Pub","Lunch, Dinner, Drinks"
Northam Beach Cafe,3.5 ,"Jalan Sultan Ahmed Shah, Penang Island Malaysia",,$,$SeafoodAsianMalaysian,,Vegetarian Friendly,"Dinner, After-hours"
Cinnamon Asian Kitchen,4.5 ,"PARKROYAL Penang Resort, Batu Ferringhi, Penang Island 11100 Malaysia",http://www.panpacific.com/en/hotels-and-resorts/pr-penang/dining/cinnamon-asian-kitchen.html?utm_source=tripadvisor&utm_medium=business_listing&utm_campaign=restaurant_website,$$ - $$$,$$ - $$$InternationalBarbecueAsian,6048862288,"Barbecue, International, Asian, Malaysian","Vegan Options, Vegetarian Friendly"
Monaliza bar-restaurant,4.0 ,"369 Lebuh Chulia, George Town, Penang Island Malaysia",,$,$BarAsianMalaysian,,"Breakfast, Lunch, Dinner, After-hours","Takeout, Seating, Television, Serves Alcohol, Outdoor Seating, Table Service"
Kirishima,4.0 ,"No.66, Jalan Penang Cititel Penang, George Town, Penang Island 10000 Malaysia",http://kirishimapenang.com.my/,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 4-370 0108,Vegan Options,"Lunch, Dinner"
Super Tanker Food Centre ( Food Center),4.0 ,"Jalan Nipah, Bayan Lepas, Penang Island 11900 Malaysia",,$,$ChineseAsianMalaysian,,"Breakfast, Lunch, Dinner","Takeout, Seating, Serves Alcohol"
Hot Bowl White Curry Mee,4.0 ,"58, Jalan Rangoon, Penang Island Malaysia",,$,$ChineseAsianMalaysian,+60 4-227 3168,"Breakfast, Lunch, Brunch","Seating, Table Service, Takeout"
Suffolk House,4.0 ,"250 Jalan Air Hitam, George Town, Penang Island 10460 Malaysia",http://www.suffolkhouse.com.my/,$$ - $$$,$$ - $$$InternationalEuropean,+60 4-228 3930,"Lunch, Dinner","Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Serves Alcohol, Table Service, Highchairs Available, Full Bar"
The Ais,4.5 ,"65 Lebuh Campbell, George Town, Penang Island 10100 Malaysia",http://www.facebook.com/theaisblessings,$,$DessertCafeVegetarian Friendly,+60 16-441 3843,Cafe,Vegetarian Friendly
Farquhar's Bar,4.0 ,"Farquhar's Bar Farquhar's Bar Eastern and Oriental Hotel, Penang Island 11200 Malaysia",http://www.eohotel.com/,$$ - $$$,$$ - $$$BarPubVegetarian Friendly,+60 16-666 2704,"Vegetarian Friendly, Gluten Free Options","Lunch, Drinks"
Winn's Cafe,4.0 ,"38, Cantonment Road, George Town, Penang Island 10350 Malaysia",https://www.facebook.com/profile.php?id=100042617270637,$$ - $$$,$$ - $$$Malaysian,+60 19-451 1631,Malaysian,"Lunch, Dinner, Brunch, Drinks"
Genting cafe,4.5 ,"2 Lorong Delima 6 (At Lrg Delima 3), Gelugor, Penang Island 11700 Malaysia",,$,$ChineseAsianMalaysian,,"Breakfast, Lunch, Brunch",Takeout
Baa Baa Black Sheep,4.5 ,"8A Jalan Tanjung Bungah Penang, Malaysia, George Town, Penang Island 11200 Malaysia",http://www.facebook.com/baabaablacksheepcafe/,$$ - $$$,$$ - $$$CafeGrill,+60 4-890 4733,"Grill, Cafe","Drinks, Breakfast, Lunch, Dinner, Brunch"
Tho Yuen Restaurant,4.0 ,"92 Lebuh Campbell Georgetown, George Town, Penang Island 10100 Malaysia",http://tho-yuen-restaurant.business.site/,$,$ChineseAsianCantonese,+60 4-261 4672,"Breakfast, Lunch, Brunch","Takeout, Seating, Table Service, Street Parking"
Presgrave St. Hawker Stalls (3rd Rd.),4.5 ,"67-D Lebuh Presgrave, George Town, Penang Island 10300 Malaysia",,$,$ChineseAsianMalaysian,,Dinner,"Takeout, Seating"
Old Green House Prawn Mee,4.0 ,"223 Jalan Burma, George Town, Penang Island 10500 Malaysia",http://green-house-prawn-mee-corner.business.site/,$,$ChineseMalaysian,+60 16-421 1717,Dinner,"Takeout, Seating"
The Mermaid Cafe.Ikan Bakar,5.0 ,"86b&C Lorong Macalister, George Town, Penang Island 10400 Malaysia",http://www.themermaid.com.my/,$,$DessertCafeSeafood,+60 4-227 0139,"Cafe, Seafood, Asian, Malaysian","Lunch, Dinner, Drinks"
Gudang Cafe,4.5 ,"5 Gat Lebuh Armenian, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/gudangcafe,$$ - $$$,$$ - $$$JapaneseAmericanCafe,+60 4-251 9634,"Japanese, American, Cafe, Asian",Vegetarian Friendly
Viva La Pasta,4.5 ,"96 Jalan Rangoon, George Town, Penang Island 10400 Malaysia",https://www.facebook.com/viva.istay/,$$ - $$$,$$ - $$$ItalianPizzaCafe,+60 4-226 7618,Vegetarian Friendly,"Breakfast, Lunch, Dinner, Brunch"
Hanakoya Flower Café Penang,5.0 ,"Lebuh Muntri No 83, George Town, Penang Island 10200 Malaysia",http://www.hanakoya.com.my/,$$ - $$$,$$ - $$$ItalianChineseJapanese Fusion,+60 17-440 1516,"Italian, Chinese, Japanese Fusion","Breakfast, Lunch, Dinner, Brunch, After-hours, Drinks"
Heily Monroe Garden Bistro By The Sea,4.5 ,"Jalan Wee Hein Tze 547-k, Tanjung Bungah, Penang Island 11200 Malaysia",http://www.facebook.com/heilymonroe,$$ - $$$,$$ - $$$AsianFusionHealthy,+60 12-922 8552,"Asian, Fusion, Healthy","Dinner, Breakfast, Lunch, Drinks"
Wholey Wonder,4.5 ,"61 Jalan Gurdwara, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/pg/wholeywonder,$$ - $$$,$$ - $$$CafeFusionHealthy,+60 4-218 9006,"Fusion, Healthy, Cafe","Vegetarian Friendly, Vegan Options, Gluten Free Options"
Restoran Kassim Mustafa,4.0 ,"No. 12, Chulia Street corner of Chulia and Penang, George Town, Penang Island 10200 Malaysia",http://www.kassimmustafa.com.my/,$,$IndianAsianMalaysian,+60 4-263 4592,"Halal, Vegan Options","Breakfast, Lunch, Dinner, Brunch, After-hours"
Perut Rumah Nyonya Cuisine,3.5 ,"4, 6 & 8 Jalan Bawasah, Penang Island 10050 Malaysia",http://www.facebook.com/pages/Perut-Rumah-Nyonya-Cuisine/143832182350771,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 4-227 9917,"Lunch, Dinner","Takeout, Reservations, Seating, Table Service, Highchairs Available"
L Kitchen 李月香 粥麵饭,4.5 ,"170 - 172 Campbell Street, George Town, Penang Island 10100 Malaysia",http://www.facebook.com/pages/L-Kitchen-%E6%9D%8E%E6%9C%88%E9%A6%99-%E7%B2%A5%E9%BA%B5%E9%A5%AD/476065879259108?pnref=story,$,$ChineseAsianVegetarian Friendly,+60 16-471 6833,Vegetarian Friendly,"Lunch, Dinner, Brunch"
Urban Spice Cafe,4.5 ,"12A Lebuh Lembah Permai 4, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/89Urbanspicecafe,$$ - $$$,$$ - $$$ChineseCafeAsian,+60 4-263 2899,"Chinese, Asian, Fusion, Malaysian, Cafe","Vegetarian Friendly, Vegan Options"
"Gravity, Rooftop Bar, G Kelawai, Penang",4.0 ,"2 Persiaran Maktab G Hotel Kelawai, George Town, Penang Island 10250 Malaysia",http://ghotelkelawai.com.my/dining-gravity.html,$$ - $$$,$$ - $$$BarPub,+60 4-238 0000,Dinner,"Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Reservations, Parking Available, Table Service"
De Old Bar & Restaurant,5.0 ,"42, Lebuh Campbell, George Town, Penang Island 10100 Malaysia",,$$ - $$$,$$ - $$$ItalianGermanAsian,+60 4-217 0907,"Lunch, Dinner, Brunch, Drinks","Delivery, Takeout, Reservations, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Accepts Credit Cards, Jazz Bar, BYOB, Sports bars"
Chatto Tea & Coffee Georgetown,5.0 ,"143, Lebuh Carnarvon, Georgetown, 10100, Penang Located in Georgetown's Heritage Core Zone, George Town, Penang Island 10100 Malaysia",http://www.chatto.com.my/,$,$ChineseJapaneseCafe,+60 12-867 0037,"Dinner, Drinks","Seating, Accepts Credit Cards, Takeout, Reservations, Private Dining, Street Parking, Wheelchair Accessible, Digital Payments, Free Wifi, Table Service"
Sambal 三佰,5.0 ,"300, Lebuh Pantai, George Town, Penang Island 10300 Malaysia",,Chinese,ChineseEuropeanAsianContemporary,+60 17-567 4778,"Lunch, Dinner, Drinks","Reservations, Seating, Table Service, Private Dining, Street Parking, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Family style, Non-smoking restaurants"
Sarkies,4.0 ,"Sarkies 10 Lebuh Farquhar, Penang Island 10200 Malaysia",http://www.eohotels.com/sarkies.php,$$ - $$$,$$ - $$$AsianVegetarian Friendly,6042222000,Vegetarian Friendly,"Breakfast, Dinner, Lunch, Brunch"
THE BAR°N @ Gurney Plaza,4.0 ,"GP-170-G-43, Ground Floor, Gurney Plaza, George Town, Penang Island 10250 Malaysia",http://thebarn.com.my/,$$ - $$$,$$ - $$$BarEuropeanWine Bar,+60 4-229 0763,"Lunch, Dinner, Brunch, Drinks","Reservations, Outdoor Seating, Seating, Serves Alcohol, Accepts Credit Cards, Takeout, Highchairs Available, Wheelchair Accessible, Full Bar, Wine and Beer, Free Wifi"
Yong Pin Restaurant,4.0 ,"11-C Jalan Sungai Ujong, George Town, Penang Island Malaysia",http://www.facebook.com/pages/Yong-Pin-Dim-Sum-Restaurant/163496760376666,$,$ChineseAsianCantonese,6042611355,"Breakfast, Brunch, Lunch, Dinner","Takeout, Seating, Table Service"
Piknik,4.0 ,"15 Nagore Road, George Town, Penang Island Malaysia",http://www.facebook.com/PIKNIKEVERYDAY,$$ - $$$,$$ - $$$BarCafeContemporary,+60 16-448 1517,"Lunch, Dinner, Brunch","Seating, Takeout, Serves Alcohol, Table Service"
Falafel Penang,5.0 ,"361, Chulia Street Located at The Original Reggae Club, George Town, Penang Island 10200 Malaysia",http://www.facebook.com/Falafel-Vegetarian-food-Chulia-Street-1520875284616540/,$,$Fast foodMiddle EasternVegan Options,+60 11-1281 6757,"Middle Eastern, Fast food",Vegan Options
Ludwig Softserve,4.5 ,"37, Lebuh Armenian Street, George Town, Penang Island 10200 Malaysia",https://www.facebook.com/ludwigsoftserve.au/,$$ - $$$,$$ - $$$DessertCafeAustralian,+60 17-451 7587,"Australian, Malaysian, Cafe","Seating, Accepts Credit Cards, Parking Available, Cash Only, Free Wifi, Family style"
Sardaarji - Flavours of Punjab,4.5 ,"6, Lebuh China Georgetown, Penang Island 10300 Malaysia",http://www.facebook.com/Sardaarji-Flavours-Of-Punjab-368123697180840/,$$ - $$$,$$ - $$$IndianAsianVegetarian Friendly,+60 4-263 7069,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch, Drinks"
Nasi 7 Benua @ Koo Boo Cafe,4.0 ,"231 Jalan Tun Dr Awang Opposite Sg Ara football field, Bayan Lepas, Penang Island 11900 Malaysia",https://www.facebook.com/KooboCafe,$,$AsianMalaysian,+60 17-439 7617,"Lunch, Dinner","Takeout, Seating"
Little Kitchen,4.0 ,"179 Lebuh Noordin, George Town, Penang Island 10300 Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 4-261 6731,Dinner,"Reservations, Seating, Table Service"
Kedai Kopi Seng Thor,4.0 ,"160 Lebuh Carnavon St, Penang Island Malaysia",,$,$ChineseAsian,,"Asian, Chinese","Breakfast, Lunch, Brunch"
No.5 Bistro,4.5 ,"109 Lebuh Victoria, George Town, Penang Island 10300 Malaysia",http://www.facebook.com/No5BistroPenang/,$$ - $$$,$$ - $$$Asian,+60 10-374 9991,Asian,"Dinner, Breakfast, Lunch, After-hours, Drinks"
34 Bishop,4.5 ,"34 Lebuh Bishop, Penang Island 10200 Malaysia",http://www.facebook.com/34.bishop/,$$ - $$$,$$ - $$$ItalianCafeAsian,+60 12-405 1784,"Cafe, Italian, Asian, Fusion, Malaysian","Vegetarian Friendly, Vegan Options, Halal"
