Name,Rating,Address,URL,Price,Type,Phone,Cousine,Meals
Unicorn Cafe,4.0 ,"43 Jalan Melaka Raya 11 Taman Melaka Raya, Melaka 75000 Malaysia",,$,$AsianNonya/MalaysianMalaysian,+60 16-342 5365,"Asian, Malaysian","Lunch, Brunch"
Gastro Coffee Bar GCB,5.0 ,"23 Jalan Kampung Kuli Bandar Hilir, Melaka 75200 Malaysia",,$,$CafeAsianHealthy,+60 11-1006 7496,"Healthy, Street Food, Cafe, Asian",Vegetarian Friendly
Coconut Shake Batu Berendam,4.0 ,"No.5, Tingkat Bawah, Jalan Kanan 1 Taman Ria, Melaka 75350 Malaysia",,$,$AsianStreet FoodMalaysian,+60 19-684 1270,Halal,"Lunch, Dinner"
Restaurant Zhong Tai,3.5 ,"267 Jalan Melaka Raya 3 Bandar Hilir, Melaka 75000 Malaysia",http://facebook.com/zhongtaimelakaraya,$$ - $$$,$$ - $$$ChineseSeafoodGrill,+60 6-283 3822,"Chinese, Seafood, Grill","Brunch, Dinner, After-hours, Drinks, Lunch"
The Cookie Bar,4.5 ,"55 Jonker Street, Jalan Hang Jebat, Melaka 75200 Malaysia",,$$$$,$$$$DessertFusionStreet Food,+60 13-512 6896,"Fusion, Street Food","Breakfast, Lunch, Dinner"
RainForest Coffee Bean,4.0 ,"36&38 Jalan Hang Jebat, Melaka 75200 Malaysia",,$,$Cafe,+60 6-284 0128,"Breakfast, Lunch, Dinner","Takeout, Seating"
D'Paris Cafe Melaka,5.0 ,"112 Lorong Hang Jebat, Melaka 75200 Malaysia",https://www.facebook.com/pg/DParis-cafe-Melaka-582187445640396/reviews/?ref=page_internal,$,$ChineseBarCafe,+60 11-5624 1345,"Chinese, Bar, Cafe, Asian, Thai, Pub","Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Wine and Beer, Free Wifi, Table Service, Waterfront, Family style"
Simply fish,4.0 ,"205&206 Jalan Melaka Raya 1 Taman Melaka Raya, Melaka 75000 Malaysia",http://www.simplyfish.com.my/,$$ - $$$,$$ - $$$Seafood,,"Dinner, Lunch","Takeout, Seating, Reservations, Highchairs Available, Table Service"
Alto Skye Lounge,3.5 ,"Hatten Hotel Taman Melaka 22nd Floor Hatten Square, Melaka 75750 Malaysia",,$$ - $$$,$$ - $$$BarPubFusion,,"Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Reservations, Serves Alcohol, Live Music",
Mamee Jonker House,3.5 ,"No 46 & 48 Jalan Hang Jebat (Jonker Street), Melaka 75300 Malaysia",http://www.mameejonkerhouse.com/,$,$AsianMalaysianHalal,+60 6-286 7666,Halal,"Lunch, Dinner"
Newton Food Court,3.5 ,"Jalan Parameswara Bandar Hilir, Melaka Malaysia",,$,$AsianMalaysian,,Dinner,"Takeout, Parking Available, Wheelchair Accessible, Seating"
Soupy Licous,4.5 ,"127 Jalan Merdeka, Melaka 75000 Malaysia",https://www.facebook.com/SoupyLiciousRestaurant,$$ - $$$,$$ - $$$ChineseAsianSoups,+60 6-284 8688,"Lunch, Dinner, After-hours, Drinks","Takeout, Reservations, Table Service, Seating"
IT'S Tea & Coffee - Jonker Street,5.0 ,"1 Jalan Tun Tan Cheng Lock, Melaka 75200 Malaysia",https://www.facebook.com/ITS-Tea-Coffee-Jonker-Street-111285663630297/,$,$AmericanCafeAsian,+60 16-612 1330,"American, Cafe, Asian","Breakfast, Lunch, Brunch"
Kedai Minuman Siang Chiang,4.0 ,"59 Jalan Munshi Abdullah, Melaka Malaysia",,$,$AsianMalaysian,606-282 2101,"Breakfast, Lunch","Takeout, Table Service"
Ichi Zen Japanese Restaurant,4.0 ,"Taman Kota Syahbandar, Melaka 75200 Malaysia",http://www.edoichigroup.com/,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 6-288 0061,Vegetarian Friendly,"Dinner, Lunch"
Vege Good Vegetarian Restaurant,5.0 ,"No. 86 A-1 Jalan, Melaka 75000 Malaysia",http://business.facebook.com/VegeGoodRestaurant/,$,$ChineseAsianVegetarian Friendly,+60 12-383 3809,"Asian, Chinese",Vegetarian Friendly
Lin Neo Delight,4.5 ,"No 40, Jalan KLJ 4, Taman Kota Laksamana Jaya, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 13-280 1058,"Dinner, Lunch","Table Service, Reservations, Seating"
Lao Qian Ice Cafe,4.0 ,"33 Lorong Hang Jebat, Melaka 75200 Malaysia",,$,$ChineseCafeMalaysian,60 6-282 8381,Takeout,
Man Yuan Fang,4.0 ,"No G35 & G37 Jalan PM 4, Plaza Mahkota, Bandar Hilir, 75000 Melaka, Melaka Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 6-288 1110,"Vegetarian Friendly, Vegan Options","Lunch, Dinner"
"Flamez By Don, Cloud Kitchen",5.0 ,"Jalan Kpks 3 28, Melaka 75250 Malaysia",,$,$AmericanAsian,+60 12-371 1491,"American, Asian","Lunch, Dinner, Brunch, Drinks"
Akusukakopi Specialty Coffee,5.0 ,"15, Jalan Tun Tan Cheng Lock Jonker Walk, Melaka 75200 Malaysia",,Cafe,Cafe,+60 11-6266 8118,"Lunch, Dinner",
Suukee Satay Melaka,4.0 ,"No. 36 Jalan KPKS1 Kompleks Perniagaan Kota Syahbandar, Melaka 75200 Malaysia",http://www.facebook.com/SuukeeSatay/,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 12-659 7888,"Brunch, Lunch, Dinner","Takeout, Seating, Wheelchair Accessible, Table Service"
The Seafarer,3.5 ,"1516 Batang Tiga Kling 76400, Melaka Malaysia",http://www.seafarer.com.my/,$$ - $$$,$$ - $$$SeafoodAsianMalaysian,6063152693,Halal,"Dinner, Lunch"
The Old Mark Cafe,4.5 ,"No.39 , Jalan KSB 11 Taman Kota Syahbandar, Melaka 75200 Malaysia",https://www.facebook.com/TheOldMarkCafe/,$$ - $$$,$$ - $$$Quick BitesCafe,+60 17-899 1639,"Lunch, Brunch, Dinner, Drinks","Seating, Table Service, Takeout, Street Parking, Free Wifi"
TukTuk Kitchen & Bar,4.0 ,"88 Lorong Hang Jebat, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$AsianThaiFusion,+60 6-282 1685,"Dinner, Lunch","Reservations, Seating, Serves Alcohol"
21Street Cafe,5.0 ,"55 & 57 Jalan Melaka Raya 21, 75000 Malaysia",https://www.facebook.com/21streetcafe/,$,$ItalianChineseCafe,+60 18-212 1619,"Asian, Fusion, Italian, Chinese, Cafe, Malaysian","Lunch, Dinner, Brunch, Drinks"
Ram Cafe,5.0 ,"60 Lorong Hang Jebat, Melaka 75200 Malaysia",http://www.facebook.com/ramcafemalacca/,Indian,IndianInternationalAsianGrill,+60 11-6414 3499,"Lunch, Dinner, Drinks",Accepts Visa
Hainan Kitchen,4.5 ,"203-D Jalan Kenanga 3/29a Jalan Gajah Berang, Melaka 75200 Malaysia",https://www.facebook.com/hainanoldstreetcafe/,$$ - $$$,$$ - $$$Chinese,+60 16-329 9763,"Breakfast, Lunch, Brunch, Drinks","Seating, Delivery, Takeout, Reservations, Cash Only, Table Service"
Ming Sate Hut,4.5 ,"Jalan Pm 4 Plaza Mahkota, Melaka 75000 Malaysia",,Asian,AsianMalaysian,60 6-286 3614,"Dinner, Brunch",
Cendol Kampung Hulu,4.0 ,"32 Jalan Kampung Hulu No. 32, Melaka 75300 Malaysia",https://www.facebook.com/cendolkampunghulu/,$,$DessertAsianFusion,+60 17-363 6153,"Asian, Fusion, Malaysian","Takeout, Seating"
Sky Garden Restaurant,4.0 ,"Jalan Persisiran Bunga Raya Swiss Garden Hotel, Melaka Malaysia",http://www.swissgarden.com/hotels/sghrm/sghrm_restaurants.php,$$ - $$$,$$ - $$$AsianMalaysian,+60 12-205 9942,Dinner,"Reservations, Table Service, Seating"
Casa Cucina,4.0 ,"12 Jln KL3/7, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ItalianPizzaEuropean,+60 6-281 8790,"Italian, Pizza, European","Dinner, Lunch"
Heng Hong Tin Kee Restaurant,4.0 ,"62, Jln Tengkera 75200, Melaka Malaysia",,$$ - $$$,$$ - $$$ChineseSoups,6062822172,"Lunch, Dinner","Wheelchair Accessible, Takeout, Reservations, Table Service"
Justberrys Dessert House,4.0 ,"No. 89 Jalan KL 3/8 Kota Laksamana Seksyen 3, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$DessertCafeAsian,6062820412,"Cafe, Asian, Malaysian, Hawaiian",Halal
River Cafe,3.5 ,"88 Jalan Kota Laksamana Casa del Rio Hotel, Melaka 75200 Malaysia",http://www.casadelrio-melaka.com/restaurant/river-cafe,$$ - $$$,$$ - $$$BarCafeAsian,+60 6-289 6888,"Bar, Cafe, Asian, Pub, Malaysian",Vegetarian Friendly
"Sha's Briyani House, Melaka",5.0 ,"108 Lorong Hang Jebat 108, Lorong Hang Jebat, Bandar Hilir, 75200 Melaka, Malaysia, Melaka 75200 Malaysia",https://m.facebook.com/100083046325452/,$$ - $$$,$$ - $$$Indian,+60 10-366 9654,Lunch,
Lucky Palace Restaurant (Melaka) Sdn. Bhd.,4.5 ,"No.1, Jln Sri Rama Taman Muzaffar Shah, Ayer Keroh 75450 Malaysia",http://www.luckypalacemelaka.com/index.html,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 6-253 0000,"Chinese, Asian, Seafood","Dinner, Lunch, Brunch"
Jonker Food Festival,4.5 ,"124, Jalan Hang Jebat, Melaka Malaysia",http://www.facebook.com/jonkerfoodfestival/,$,$,+60 11-2724 7782,,
Malaccafe,4.5 ,"2, Jalan Laksamana Bandar Hilir, Melaka 75100 Malaysia",,$$ - $$$,$$ - $$$Cafe,+60 16-202 0868,"Lunch, Dinner, After-hours","Seating, Reservations, Outdoor Seating, Table Service"
De Reggae  Cafe,5.0 ,"38 Jalan Laksamana, Melaka 75000 Malaysia",,Caribbean,CaribbeanFast foodAsianGrill,+60 12-635 5080,"Lunch, Dinner",
Kopitiam Tanka,4.5 ,"5 Jalan Laksamana 1 near Casa del Rio hotel, Melaka 75200 Malaysia",,Chinese,Chinese,+60 16-714 1398,Table Service,
Sambal & Style,4.5 ,"170, Jalan Bunga Raya Pantai, Melaka 75100 Malaysia",,$$ - $$$,$$ - $$$ItalianAsianMalaysian,+60 6-281 2006,"Lunch, Breakfast, Dinner, Brunch",
Kocik Heritage,4.5 ,"100 Jalan Tun Tan Cheng Lock, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$,+60 11-1171 4931,,
Inside Scoop,4.0 ,"28 Jalan Hang Kasturi Off Jonker Street, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$Dessert,+60 6-286 0128,,
Restoran Sri Mawar Ria,4.0 ,"Terminal Melaka Sentral, Jalan Tun Abdul Razak, Peringgit, Melaka 75300 Malaysia",,$,$MalaysianVegetarian FriendlyVegan Options,+60 17-690 1450,Malaysian,"Vegetarian Friendly, Vegan Options"
Toasthouzz,4.0 ,"513 Jalan Melaka Raya 12, Melaka 75000 Malaysia",http://www.facebook.com/Toasthouzz,$$ - $$$,$$ - $$$Cafe,+60 6-281 3898,"Breakfast, Lunch, Brunch","Seating, Wheelchair Accessible, Table Service"
Nasi Lemak Ujong Pasir,4.5 ,"Restoran Ming Huat Jalan Ujong Pasir, Melaka 75050 Malaysia",,$,$AsianMalaysian,6062810246,,
Vintry Melaka,5.0 ,"No. 56 Jalan Tokong, Melaka 75200 Malaysia",https://www.facebook.com/vintrymelaka/,Wine Bar,Wine Bar,+60 6-284 8262,Reservations,
Tengkera Duck Noodle Restaurant,4.0 ,"No. 33 Jalan Kota Laksamana 1/2 Taman Kota Laksamana, Melaka 75200 Malaysia",,$,$ChineseAsianMalaysian,,"Lunch, Breakfast","Takeout, Seating"
BESS Kopitiam,3.5 ,"378 C ,Taman Sin Hoe,Bukit Baru., Melaka 75150 Malaysia",,$,$AsianNonya/MalaysianMalaysian,+60 17-610 8055,"Breakfast, Lunch","Takeout, Seating, Table Service"
Restoran New Lagoon,4.0 ,"No 2 Jalan Kpks 3 Kompleks Perniagaan Kota Syahbandar 75200 Melaka, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 6-288 0889,"Dinner, Lunch","Reservations, Seating, Takeout, Table Service"
Longkang Siham,4.0 ,"Jalan Bunga Raya, Melaka 72600 Malaysia",,$,$Seafood,+60 16-500 4490,Dinner,Seating
Restoran Lim Kee,4.5 ,"A Lot 180, Jalan Laksamana Cheng Ho, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ChineseMalaysian,+60 16-644 5555,"Breakfast, Lunch, Brunch","Takeout, Seating, Wheelchair Accessible, Table Service"
London Bus Cafe,4.5 ,"Mahkota Parade 1, Jalan Merdeka, Taman Melaka Raya, 75000 Malacca Just over the road from Dataran Pahlawan and Next to Imperial Heritage Hotel Main Lobby.., Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ItalianPizzaCafe,6062899000,"Italian, Pizza, Cafe, Soups, Arabic","Breakfast, Lunch, Dinner, Brunch, Drinks"
Cendol Jam Besar,3.5 ,"8 Jalan Laksamana 1, Melaka 75200 Malaysia",http://www.facebook.com/people/Cendol-Jam-Besar/100070646073639,$,$DessertMalaysian,,"Takeout, Wheelchair Accessible",
Restaurant Atlantic 1 (Baba Nyonya Food),4.0 ,"78 Jalan Portugis, Melaka 75050 Malaysia",http://www.facebook.com/atlanticone,$$ - $$$,$$ - $$$AsianMalaysianVegetarian Friendly,+60 12-671 9993,Vegetarian Friendly,"Lunch, Dinner"
Hing loong,4.0 ,"11 J Jalan Bachang, Melaka 75350 Malaysia",,$,$ChineseAsianTaiwanese,+60 6-284 2529,"Lunch, Brunch","Takeout, Seating"
Lung Ann Refreshments,3.5 ,"No. 93/807 Lorong Hang Jebat, Melaka 75200 Malaysia",,$,$Malaysian,+60 12-258 2972,Breakfast,"Takeout, Seating"
Kedai Aku & Dia,4.5 ,"25 Jalan Hang Kasturi, Melaka 75200 Malaysia",,$,$Cafe,,,
Heritage Flavours,4.0 ,"No 63 Jalan Tun Tan Cheng Lock, Melaka 75200 Malaysia",,$,$ChineseCafeAsian,+60 17-399 3988,"Chinese, Cafe, Fusion, Asian, Malaysian","Breakfast, Lunch"
Olio Italian Restaurant,4.0 ,"Jalan Bendahara, Melaka 75100 Malaysia",http://www.ramadaplazamelaka.com/,$$ - $$$,$$ - $$$ItalianEuropean,+60 6-284 8888,Dinner,"Reservations, Seating, Serves Alcohol, Highchairs Available, Table Service"
"Portuguese Settlement, Museum & Seafood Court",3.5 ,"Perkampungan Portugis, Melaka Malaysia",,$$ - $$$,$$ - $$$SeafoodAsianPortuguese,1-Feb,"Dinner, After-hours","Outdoor Seating, Seating, Parking Available, Takeout, Table Service"
Michelle Soo Nyonya chang,4.5 ,"Jalan Batang Tiga Kampung Bukit Rambai, Melaka 75250 Malaysia",http://www.facebook.com/authenticnyonyachang/,Chinese,Chinese,+60 17-699 5750,,
Salt and Sugar Restaurant,4.5 ,"1 Jalan Merdeka, Melaka 75000 Malaysia",http://imperialheritage.com.my/dining/,Thai,Thai,+60 16-218 2380,"Lunch, Dinner",
Good New World,4.0 ,"131 Jalan Melaka Raya 10 Taman Melaka Raya,, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 6-284 2528,Vegetarian Friendly,"Lunch, Dinner"
Ho Cultural Space,4.5 ,"73-83b Jalan Bendahara, Melaka 75100 Malaysia",https://ho-cultural-space.business.site/,$$ - $$$,$$ - $$$Cafe,+60 16-640 3512,"Lunch, Dinner","Reservations, Street Parking, Free Wifi"
Ban Hong Xiang Tea House,4.5 ,"No D, Jalan Bachang, 75300, Melaka Malaysia",,Chinese,ChineseAsianCantonese,+60 6-281 4212,"Lunch, Breakfast","Seating, Wheelchair Accessible, Table Service"
Coffea Garden Cafe & Stay,4.0 ,"No. 108 Jalan Merdeka Taman Melaka Raya, Melaka 75000 Malaysia",http://www.metric-hospitality.com/,$$ - $$$,$$ - $$$CafeVegetarian Friendly,+60 6-229 4081,Cafe,Vegetarian Friendly
"Me'nate Steak Hub, Melaka",4.0 ,"185, 186, 187, Jalan Merdeka, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ItalianAmericanSteakhouse,+60 3-4131 1611,"Lunch, Dinner, Brunch","Delivery, Takeout, Reservations, Private Dining, Seating, Parking Available, Street Parking, Highchairs Available, Wheelchair Accessible, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants"
The Curly Tail,3.5 ,"53 Jalan Tokong, Melaka 75200 Malaysia",http://www.facebook.com/thecurlytailrestaurant/,$$ - $$$,$$ - $$$European,+60 12-636 3452,Dinner,"Reservations, Seating, Serves Alcohol, Table Service"
Wen's Kitchen,5.0 ,"169 Jalan Tengkera, Melaka 75200 Malaysia",https://wens-kitchen.business.site/,$,$AsianMalaysian,+60 10-359 6767,"Asian, Malaysian",Lunch
Ochado,4.0 ,"Jalan Hang Jebat, Melaka Malaysia",,$,$DessertCafe,,"Lunch, Dinner, Drinks",
GhaZal Cafe,4.5 ,"Jalan Kubu No 8, Melaka 75300 Malaysia",https://www.facebook.com/ghzlcafe/,$,$CafeAsianMalaysian,+60 16-601 2759,"Asian, Malaysian, Cafe","Lunch, Dinner, Brunch"
Min Chong Hygienic Ice Cafe,4.0 ,"43, Jalan Bunga Raya, Melaka Malaysia",http://www.facebook.com/MinChongMelaka,$,$DessertAsianMalaysian,+60 16-259 5800,"Lunch, Dinner, After-hours, Drinks",Seating
German Sausage House,4.5 ,"Cozy Hotel 175, Jalan Melaka Raya 14, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$AmericanGermanEuropean,+60 12-377 7661,Dinner,"Takeout, Reservations"
No. 1 Kopitiam,4.5 ,"1 Jalan Hang Jebat No.1,Jonker Street, Melaka 75200 Malaysia",http://www.facebook.com/no1Kopitiam,$,$DessertAsian,+60 12-798 1232,,
HomeTaste Melaka,4.5 ,"No 6, Jalan KLJ 1B,Taman Kota Laksamana Jaya, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 11-3331 1534,,
Mondrian Restaurant Cafe,4.0 ,"No.6 Jalan Tun Abdul Razak-Ayer Keroh Taman Delima Raya, Bukit Baru,, Melaka 75150 Malaysia",http://www.mondrian.my/,$$ - $$$,$$ - $$$AmericanCajun & CreolePizza,+60 6-251 9932,"American, Cajun & Creole, Pizza, Cafe, Asian",Reservations
Restoran Ikan Bakar Malim,4.0 ,"2&4 Jalan TU40 Taman Tasik Utama Air Keroh, Ayer Keroh 75450 Malaysia",,$$ - $$$,$$ - $$$AsianIndonesianMalaysian,+60 17-296 4283,Halal,"Lunch, Breakfast, Dinner, Brunch"
Big Ben's Restaurant Cafe & Cottage Industry,4.5 ,"MT 371, Jalan Taman Sinn, Taman Sinn Semabok, Melaka 75050 Malaysia",https://www.facebook.com/Big-Bens-Restaurant-Cafe-Cottage-Industry-338320962935948/,European,EuropeanPortuguese,+60 16-446 9077,Dinner,"Reservations, Seating"
R&R Bistro & Cafe,5.0 ,"Kompleks Perniagaan Kota Syahbandar 75200 No. 8 Lorong 1 Jalan SP 1/3, Melaka 75200 Malaysia",https://www.facebook.com/groups/2493263870889947,$$ - $$$,$$ - $$$SouthwesternPhilippineEuropean,+60 12-624 6588,"Southwestern, Philippine, European, Asian","Lunch, Dinner, Brunch, Drinks"
Chin Hua Vegetarian Food,4.5 ,"37 Jalan Kota Laksamana 1/2, Melaka 75200 Malaysia",,$,$ChineseAsian,+60 16-646 6366,"Breakfast, Lunch, Dinner","Seating, Wheelchair Accessible, Table Service"
Kiran's Delight Restaurant,4.5 ,"119 Jalan Munshi Abdullah (In Between Emperor Hotel & Accordian Hotel), Melaka 75100 Malaysia",,$,$,+60 6-281 4764,Seating,
Yong Peng Fish Balls,3.5 ,"555, Taman Melaka Raya, Bandar Hilir, Melaka Malaysia",,$,$ChineseSeafoodAsian,+60 13-726 0666,"Breakfast, Lunch, Dinner",Takeout
Face To Face Noodle House,4.0 ,"No. 26 Jalan Kota Laksamana 3 Seksyen 3, Taman Kota Laksamana,, Melaka 75200 Malaysia",http://facetoface.com.my/location.html,$$ - $$$,$$ - $$$AsianMalaysian,+60 12-295 6150,"Lunch, Dinner, Brunch",Seating
Restoran Hai Heng,4.0 ,"315 Jalan Gajah Berang, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 12-682 9355,Dinner,Table Service
FAj Cafe,4.5 ,"17, Jalan Gereja, Bandar Hilir, Melaka 75000 Malaysia",,Cafe,CafeAsianHealthyIndonesian,+60 11-2999 9359,"Breakfast, Lunch",
Mio AmoRe,4.0 ,"No. 650 Jalan Melaka Raya 8 Taman Melaka Raya, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ItalianSouthwesternFusion,+60 16-684 6303,Dinner,"Reservations, Seating, Table Service"
Johnny's Restaurant,4.0 ,"Dataran Pahlawan Melaka Megamall Jalan Merdeka, Melaka Malaysia",,$$ - $$$,$$ - $$$AsianThai,+60 6-283 6328,"Dinner, Lunch","Takeout, Reservations, Seating, Table Service"
Restoran Ole Rasa,4.5 ,"3 Jalan Melaka Raya, Melaka 75200 Malaysia",http://olerasa.blogspot.com/,Asian,AsianMalaysianHalal,+60 10-538 5299,Halal,"Breakfast, Lunch, Dinner"
Boss Curry House,4.5 ,"12 Jalan Bendahara, Melaka 75100 Malaysia",,,,+60 6-288 9179,,
Nyonya Lins Kitchen By Baba Ricky,4.0 ,"No.53 Jalan KLJ 10 Kapitan Kongsi Hotel, Taman Kota Laksamana Jaya, Melaka 75200 Malaysia",https://www.facebook.com/Nyonya-Lins-Kitchen-by-Baba-Ricky-1464031750516682/,$$ - $$$,$$ - $$$AsianMalaysian,+60 12-671 9380,"Lunch, Dinner","Seating, Accepts Credit Cards, Table Service, Takeout, Reservations, Wheelchair Accessible"
Black Canyon Restaurant,4.0 ,"Bandar Hilir, Jalan Merdeka Dataran Pahlawan Melaka Megamall, Lot no A8-A9, Melaka 75000 Malaysia",http://blackcanyon.com.my/locate-us/,$$ - $$$,$$ - $$$AsianThaiVegetarian Friendly,+60 6-282 1470,Vegetarian Friendly,"Dinner, Brunch, Breakfast"
Serama Boutique Cafe,5.0 ,"15 Jalan Tukang Emas, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 16-926 9568,"Lunch, Dinner",
Mei Lin,5.0 ,"98 Jalan Melaka Raya 25, Melaka 75000 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianIndonesian,6062827423,Vegetarian Friendly,
Green House Vegetarian Restaurant,4.5 ,"4 Jalan Kota Laksamana 1/1, Melaka 75200 Malaysia",http://www.facebook.com/greenhousemalacca,Chinese,ChineseAsianMalaysian,+60 11-1073 1188,Dinner,"Table Service, Seating"
Barakat Hahdramawt,5.0 ,"2 Jalan Legends 5, Taman Lagenda 1, Melaka 75400 Malaysia",https://www.facebook.com/%D9%85%D8%B7%D8%B9%D9%85-%D8%A8%D8%B1%D9%83%D8%A9-%D8%AD%D8%B6%D8%B1%D9%85%D9%88%D8%AA-barakat-hadramawt-468363183503913/,Grill,GrillMiddle EasternArabic,+60 6-288 8793,,
JOM Coffee Restaurant,4.0 ,"G-061A, G-061 & G-062A, Dutaran Pahlawan Melaka Megamall, Jalan Merdeka, Bandar Hilir 75000 Melaka, Melaka Malaysia",http://www.facebook.com/JomCoffeeMY,$$ - $$$,$$ - $$$CafeAsianMalaysian,2815915,"Lunch, Dinner",Table Service
Baba Freds Nyonya Resturant,3.5 ,"No. 15 Lorong Hang Jebat, Melaka 75200 Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 17-237 2828,"Lunch, Dinner","Takeout, Seating, Table Service"
Yung Lai Siang,4.0 ,"17 Jalan Tamby Abdullah, Melaka 75000 Malaysia",,$,$ChineseAsian,+60 17-653 3191,,
Our Place Cafe,4.5 ,"668A, Jln. 1/3 Tmn. Bukit Melaka, Melaka 75450 Malaysia",https://www.facebook.com/pages/Our-Place/583377028429674,$$ - $$$,$$ - $$$Nonya/Malaysian,+60 6-231 5215,"Reservations, Private Dining, Digital Payments, Cash Only, Family style",
Senju Tei Japanese,4.0 ,"NO 4 4a, Jalan Melaka Raya 8, Melaka 75000 Malaysia",http://www.facebook.com/SenjuTeiJapaneseRestaurant,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 6-283 7686,"Lunch, Dinner","Reservations, Table Service, Seating"
Kuih Keria Antarabangsa,4.0 ,"3123C Jalan Limbongan Kampung Limbongan, Melaka 75250 Malaysia",,$,$AsianStreet FoodMalaysian,+60 12-691 4026,,
Peranakan House,3.5 ,"107, Jalan Tun Tan Cheng Lock, Melaka Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 6-284 5001,"Lunch, Dinner","Reservations, Seating, Table Service"
The Peninsular Tailor Cafe,4.5 ,"213 Jalan Melaka Raya 1 Taman  Melaka Raya, Melaka 75000 Malaysia",http://www.facebook.com/ThePeninsulartailorcafe/,$$ - $$$,$$ - $$$AsianAustralianMalaysian,+60 6-281 0333,"Asian, Australian, Malaysian","Breakfast, Lunch, Dinner, Drinks"
Roti Canai Kayu Arang,3.5 ,"Jalan Bachang, Melaka 75250 Malaysia",,$,$AsianMalaysianHalal,+60 16-661 2434,Halal,"Breakfast, Lunch, Brunch"
Restoran Kok Keong,4.0 ,"11 Jalan Kampung Pantai, Melaka 75200 Malaysia",,$,$ChineseAsianSoups,,Lunch,"Takeout, Table Service"
Preferr Boulangerie,4.5 ,"Lot G28 Mahkota Parade, Melaka 75000 Malaysia",,Bakeries,BakeriesCafe,+60 6-252 2672,,
Kafe Mary Take 1,5.0 ,"Jalan Rahmat Near Melaka Manipal Medical College, Melaka 75250 Malaysia",,$,$DinerVegetarian Friendly,6062815251,Vegetarian Friendly,Dinner
Jia Restaurant Chinese & Nyonya Cuisine,4.5 ,"28, Jalan Tun Perak, Melaka 75300 Malaysia",http://www.kingsgreenhotel.com.my/,$$ - $$$,$$ - $$$ChineseAsianMalaysian,6062881091,"Lunch, Dinner",Reservations
7 Green Cafe,5.0 ,"7 Jalan Hang Lekir, Melaka Malaysia",,Steakhouse,SteakhouseCafeAsianGrill,+60 6-283 6813,"Lunch, Dinner, Brunch","Reservations, Private Dining, Seating, Street Parking, Serves Alcohol, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Non-smoking restaurants"
Handmade Bakery Cafe,4.0 ,"77 Jalan Kota Laksamana Taman Kota Laksamana Sekyen 3, Melaka 75200 Malaysia",,Bakeries,BakeriesCafe,+60 12-612 5289,,
Handmade Bakery Cafe,4.0 ,"77 Jalan Kota Laksamana Taman Kota Laksamana Sekyen 3, Melaka 75200 Malaysia",https://www.facebook.com/handmadebakeryhouse/,Bakeries,BakeriesCafe,+60 12-612 5289,,
Hainamko Chicken Rice,3.5 ,"90 Jalan Bendahara,, Melaka Malaysia",http://hainamkochickenrice.com.my/,$$ - $$$,$$ - $$$ChineseHalal,+60 6-286 0111,Halal,"Breakfast, Lunch, Dinner"
Kedai Kopi Kheng Juan Hin,4.5 ,"Jalan Limbongan, Melaka 75200 Malaysia",https://www.facebook.com/pages/Kedai-Kopi-Kheng-Juan-Hin/268107086586463,Chinese,ChineseAsian,+60 6-284 1958,,
Joan & Chico's Portuguese Food Restaurant,4.0 ,"No 2 Jalan Portugis Settlement, Melaka 75050 Malaysia",,$$ - $$$,$$ - $$$SeafoodEuropeanAsian,+60 12-289 2849,Dinner,Takeout
